"Start time UTC","End time UTC","Start time UTC+01:00","End time UTC+01:00","Frequency - real time data"
"2021-01-01 10:58:00","2021-01-01 10:58:00","2021-01-01 11:58:00","2021-01-01 11:58:00","49.994"
"2021-01-01 11:01:00","2021-01-01 11:01:00","2021-01-01 12:01:00","2021-01-01 12:01:00","50.023"
"2021-01-01 11:04:00","2021-01-01 11:04:00","2021-01-01 12:04:00","2021-01-01 12:04:00","50.009"
"2021-01-01 11:07:00","2021-01-01 11:07:00","2021-01-01 12:07:00","2021-01-01 12:07:00","49.998"
"2021-01-01 11:10:00","2021-01-01 11:10:00","2021-01-01 12:10:00","2021-01-01 12:10:00","50.015"
"2021-01-01 11:13:00","2021-01-01 11:13:00","2021-01-01 12:13:00","2021-01-01 12:13:00","50.015"
"2021-01-01 11:16:00","2021-01-01 11:16:00","2021-01-01 12:16:00","2021-01-01 12:16:00","49.979"
"2021-01-01 11:19:00","2021-01-01 11:19:00","2021-01-01 12:19:00","2021-01-01 12:19:00","49.996"
"2021-01-01 11:22:00","2021-01-01 11:22:00","2021-01-01 12:22:00","2021-01-01 12:22:00","49.999"
"2021-01-01 11:25:00","2021-01-01 11:25:00","2021-01-01 12:25:00","2021-01-01 12:25:00","49.987"
"2021-01-01 11:28:00","2021-01-01 11:28:00","2021-01-01 12:28:00","2021-01-01 12:28:00","49.989"
"2021-01-01 11:31:00","2021-01-01 11:31:00","2021-01-01 12:31:00","2021-01-01 12:31:00","49.984"
"2021-01-01 11:34:00","2021-01-01 11:34:00","2021-01-01 12:34:00","2021-01-01 12:34:00","49.982"
"2021-01-01 11:37:00","2021-01-01 11:37:00","2021-01-01 12:37:00","2021-01-01 12:37:00","49.976"
"2021-01-01 11:40:00","2021-01-01 11:40:00","2021-01-01 12:40:00","2021-01-01 12:40:00","49.975"
"2021-01-01 11:43:00","2021-01-01 11:43:00","2021-01-01 12:43:00","2021-01-01 12:43:00","49.985"
"2021-01-01 11:46:00","2021-01-01 11:46:00","2021-01-01 12:46:00","2021-01-01 12:46:00","49.974"
"2021-01-01 11:49:00","2021-01-01 11:49:00","2021-01-01 12:49:00","2021-01-01 12:49:00","49.998"
"2021-01-01 11:52:00","2021-01-01 11:52:00","2021-01-01 12:52:00","2021-01-01 12:52:00","49.977"
"2021-01-01 11:55:00","2021-01-01 11:55:00","2021-01-01 12:55:00","2021-01-01 12:55:00","49.976"
"2021-01-01 11:58:00","2021-01-01 11:58:00","2021-01-01 12:58:00","2021-01-01 12:58:00","49.975"
"2021-01-01 12:01:00","2021-01-01 12:01:00","2021-01-01 13:01:00","2021-01-01 13:01:00","49.996"
"2021-01-01 12:04:00","2021-01-01 12:04:00","2021-01-01 13:04:00","2021-01-01 13:04:00","49.994"
"2021-01-01 12:07:00","2021-01-01 12:07:00","2021-01-01 13:07:00","2021-01-01 13:07:00","49.984"
"2021-01-01 12:10:00","2021-01-01 12:10:00","2021-01-01 13:10:00","2021-01-01 13:10:00","49.98"
"2021-01-01 12:13:00","2021-01-01 12:13:00","2021-01-01 13:13:00","2021-01-01 13:13:00","49.993"
"2021-01-01 12:16:00","2021-01-01 12:16:00","2021-01-01 13:16:00","2021-01-01 13:16:00","49.988"
"2021-01-01 12:19:00","2021-01-01 12:19:00","2021-01-01 13:19:00","2021-01-01 13:19:00","50.003"
"2021-01-01 12:22:00","2021-01-01 12:22:00","2021-01-01 13:22:00","2021-01-01 13:22:00","49.987"
"2021-01-01 12:25:00","2021-01-01 12:25:00","2021-01-01 13:25:00","2021-01-01 13:25:00","49.979"
"2021-01-01 12:28:00","2021-01-01 12:28:00","2021-01-01 13:28:00","2021-01-01 13:28:00","49.978"
"2021-01-01 12:31:00","2021-01-01 12:31:00","2021-01-01 13:31:00","2021-01-01 13:31:00","49.98"
"2021-01-01 12:34:00","2021-01-01 12:34:00","2021-01-01 13:34:00","2021-01-01 13:34:00","49.989"
"2021-01-01 12:37:00","2021-01-01 12:37:00","2021-01-01 13:37:00","2021-01-01 13:37:00","49.985"
"2021-01-01 12:40:00","2021-01-01 12:40:00","2021-01-01 13:40:00","2021-01-01 13:40:00","50.013"
"2021-01-01 12:43:00","2021-01-01 12:43:00","2021-01-01 13:43:00","2021-01-01 13:43:00","49.999"
"2021-01-01 12:46:00","2021-01-01 12:46:00","2021-01-01 13:46:00","2021-01-01 13:46:00","49.986"
"2021-01-01 12:49:00","2021-01-01 12:49:00","2021-01-01 13:49:00","2021-01-01 13:49:00","49.983"
"2021-01-01 12:52:00","2021-01-01 12:52:00","2021-01-01 13:52:00","2021-01-01 13:52:00","49.992"
"2021-01-01 12:55:00","2021-01-01 12:55:00","2021-01-01 13:55:00","2021-01-01 13:55:00","49.997"
"2021-01-01 12:58:00","2021-01-01 12:58:00","2021-01-01 13:58:00","2021-01-01 13:58:00","50.003"
"2021-01-01 13:01:00","2021-01-01 13:01:00","2021-01-01 14:01:00","2021-01-01 14:01:00","50.007"
"2021-01-01 13:04:00","2021-01-01 13:04:00","2021-01-01 14:04:00","2021-01-01 14:04:00","49.987"
"2021-01-01 13:07:00","2021-01-01 13:07:00","2021-01-01 14:07:00","2021-01-01 14:07:00","49.974"
"2021-01-01 13:10:00","2021-01-01 13:10:00","2021-01-01 14:10:00","2021-01-01 14:10:00","49.994"
"2021-01-01 13:13:00","2021-01-01 13:13:00","2021-01-01 14:13:00","2021-01-01 14:13:00","49.994"
"2021-01-01 13:16:00","2021-01-01 13:16:00","2021-01-01 14:16:00","2021-01-01 14:16:00","49.982"
"2021-01-01 13:19:00","2021-01-01 13:19:00","2021-01-01 14:19:00","2021-01-01 14:19:00","49.981"
"2021-01-01 13:22:00","2021-01-01 13:22:00","2021-01-01 14:22:00","2021-01-01 14:22:00","49.958"
"2021-01-01 13:25:00","2021-01-01 13:25:00","2021-01-01 14:25:00","2021-01-01 14:25:00","49.94"
"2021-01-01 13:28:00","2021-01-01 13:28:00","2021-01-01 14:28:00","2021-01-01 14:28:00","49.958"
"2021-01-01 13:31:00","2021-01-01 13:31:00","2021-01-01 14:31:00","2021-01-01 14:31:00","49.942"
"2021-01-01 13:34:00","2021-01-01 13:34:00","2021-01-01 14:34:00","2021-01-01 14:34:00","49.943"
"2021-01-01 13:37:00","2021-01-01 13:37:00","2021-01-01 14:37:00","2021-01-01 14:37:00","49.937"
"2021-01-01 13:40:00","2021-01-01 13:40:00","2021-01-01 14:40:00","2021-01-01 14:40:00","49.92"
"2021-01-01 13:43:00","2021-01-01 13:43:00","2021-01-01 14:43:00","2021-01-01 14:43:00","49.954"
"2021-01-01 13:46:00","2021-01-01 13:46:00","2021-01-01 14:46:00","2021-01-01 14:46:00","49.959"
"2021-01-01 13:49:00","2021-01-01 13:49:00","2021-01-01 14:49:00","2021-01-01 14:49:00","49.966"
"2021-01-01 13:52:00","2021-01-01 13:52:00","2021-01-01 14:52:00","2021-01-01 14:52:00","49.943"
"2021-01-01 13:55:00","2021-01-01 13:55:00","2021-01-01 14:55:00","2021-01-01 14:55:00","49.97"
"2021-01-01 13:58:00","2021-01-01 13:58:00","2021-01-01 14:58:00","2021-01-01 14:58:00","49.99"
"2021-01-01 14:01:00","2021-01-01 14:01:00","2021-01-01 15:01:00","2021-01-01 15:01:00","50.003"
"2021-01-01 14:04:00","2021-01-01 14:04:00","2021-01-01 15:04:00","2021-01-01 15:04:00","50.012"
"2021-01-01 14:07:00","2021-01-01 14:07:00","2021-01-01 15:07:00","2021-01-01 15:07:00","50.009"
"2021-01-01 14:10:00","2021-01-01 14:10:00","2021-01-01 15:10:00","2021-01-01 15:10:00","49.999"
"2021-01-01 14:13:00","2021-01-01 14:13:00","2021-01-01 15:13:00","2021-01-01 15:13:00","49.989"
"2021-01-01 14:16:00","2021-01-01 14:16:00","2021-01-01 15:16:00","2021-01-01 15:16:00","49.992"
"2021-01-01 14:19:00","2021-01-01 14:19:00","2021-01-01 15:19:00","2021-01-01 15:19:00","50.012"
"2021-01-01 14:22:00","2021-01-01 14:22:00","2021-01-01 15:22:00","2021-01-01 15:22:00","50.011"
"2021-01-01 14:25:00","2021-01-01 14:25:00","2021-01-01 15:25:00","2021-01-01 15:25:00","50.003"
"2021-01-01 14:28:00","2021-01-01 14:28:00","2021-01-01 15:28:00","2021-01-01 15:28:00","49.984"
"2021-01-01 14:31:00","2021-01-01 14:31:00","2021-01-01 15:31:00","2021-01-01 15:31:00","49.981"
"2021-01-01 14:34:00","2021-01-01 14:34:00","2021-01-01 15:34:00","2021-01-01 15:34:00","49.971"
"2021-01-01 14:37:00","2021-01-01 14:37:00","2021-01-01 15:37:00","2021-01-01 15:37:00","49.975"
"2021-01-01 14:40:00","2021-01-01 14:40:00","2021-01-01 15:40:00","2021-01-01 15:40:00","49.972"
"2021-01-01 14:43:00","2021-01-01 14:43:00","2021-01-01 15:43:00","2021-01-01 15:43:00","49.988"
"2021-01-01 14:46:00","2021-01-01 14:46:00","2021-01-01 15:46:00","2021-01-01 15:46:00","49.96"
"2021-01-01 14:49:00","2021-01-01 14:49:00","2021-01-01 15:49:00","2021-01-01 15:49:00","49.975"
"2021-01-01 14:52:00","2021-01-01 14:52:00","2021-01-01 15:52:00","2021-01-01 15:52:00","49.961"
"2021-01-01 14:55:00","2021-01-01 14:55:00","2021-01-01 15:55:00","2021-01-01 15:55:00","49.959"
"2021-01-01 14:58:00","2021-01-01 14:58:00","2021-01-01 15:58:00","2021-01-01 15:58:00","49.955"
"2021-01-01 15:01:00","2021-01-01 15:01:00","2021-01-01 16:01:00","2021-01-01 16:01:00","49.981"
"2021-01-01 15:04:00","2021-01-01 15:04:00","2021-01-01 16:04:00","2021-01-01 16:04:00","50.032"
"2021-01-01 15:07:00","2021-01-01 15:07:00","2021-01-01 16:07:00","2021-01-01 16:07:00","50.025"
"2021-01-01 15:10:00","2021-01-01 15:10:00","2021-01-01 16:10:00","2021-01-01 16:10:00","50.002"
"2021-01-01 15:13:00","2021-01-01 15:13:00","2021-01-01 16:13:00","2021-01-01 16:13:00","50.011"
"2021-01-01 15:16:00","2021-01-01 15:16:00","2021-01-01 16:16:00","2021-01-01 16:16:00","49.987"
"2021-01-01 15:19:00","2021-01-01 15:19:00","2021-01-01 16:19:00","2021-01-01 16:19:00","49.98"
"2021-01-01 15:22:00","2021-01-01 15:22:00","2021-01-01 16:22:00","2021-01-01 16:22:00","49.976"
"2021-01-01 15:25:00","2021-01-01 15:25:00","2021-01-01 16:25:00","2021-01-01 16:25:00","49.974"
"2021-01-01 15:28:00","2021-01-01 15:28:00","2021-01-01 16:28:00","2021-01-01 16:28:00","49.978"
"2021-01-01 15:31:00","2021-01-01 15:31:00","2021-01-01 16:31:00","2021-01-01 16:31:00","49.981"
"2021-01-01 15:34:00","2021-01-01 15:34:00","2021-01-01 16:34:00","2021-01-01 16:34:00","49.987"
"2021-01-01 15:37:00","2021-01-01 15:37:00","2021-01-01 16:37:00","2021-01-01 16:37:00","49.981"
"2021-01-01 15:40:00","2021-01-01 15:40:00","2021-01-01 16:40:00","2021-01-01 16:40:00","49.99"
"2021-01-01 15:43:00","2021-01-01 15:43:00","2021-01-01 16:43:00","2021-01-01 16:43:00","49.979"
"2021-01-01 15:46:00","2021-01-01 15:46:00","2021-01-01 16:46:00","2021-01-01 16:46:00","49.988"
"2021-01-01 15:49:00","2021-01-01 15:49:00","2021-01-01 16:49:00","2021-01-01 16:49:00","50.015"
"2021-01-01 15:52:00","2021-01-01 15:52:00","2021-01-01 16:52:00","2021-01-01 16:52:00","50.004"
"2021-01-01 15:55:00","2021-01-01 15:55:00","2021-01-01 16:55:00","2021-01-01 16:55:00","49.995"
"2021-01-01 15:58:00","2021-01-01 15:58:00","2021-01-01 16:58:00","2021-01-01 16:58:00","50.015"
"2021-01-01 16:01:00","2021-01-01 16:01:00","2021-01-01 17:01:00","2021-01-01 17:01:00","50.031"
"2021-01-01 16:04:00","2021-01-01 16:04:00","2021-01-01 17:04:00","2021-01-01 17:04:00","50.023"
"2021-01-01 16:07:00","2021-01-01 16:07:00","2021-01-01 17:07:00","2021-01-01 17:07:00","50.021"
"2021-01-01 16:10:00","2021-01-01 16:10:00","2021-01-01 17:10:00","2021-01-01 17:10:00","50.021"
"2021-01-01 16:13:00","2021-01-01 16:13:00","2021-01-01 17:13:00","2021-01-01 17:13:00","50.009"
"2021-01-01 16:16:00","2021-01-01 16:16:00","2021-01-01 17:16:00","2021-01-01 17:16:00","49.991"
"2021-01-01 16:19:00","2021-01-01 16:19:00","2021-01-01 17:19:00","2021-01-01 17:19:00","49.98"
"2021-01-01 16:22:00","2021-01-01 16:22:00","2021-01-01 17:22:00","2021-01-01 17:22:00","49.974"
"2021-01-01 16:25:00","2021-01-01 16:25:00","2021-01-01 17:25:00","2021-01-01 17:25:00","49.977"
"2021-01-01 16:28:00","2021-01-01 16:28:00","2021-01-01 17:28:00","2021-01-01 17:28:00","49.99"
"2021-01-01 16:31:00","2021-01-01 16:31:00","2021-01-01 17:31:00","2021-01-01 17:31:00","49.986"
"2021-01-01 16:34:00","2021-01-01 16:34:00","2021-01-01 17:34:00","2021-01-01 17:34:00","49.99"
"2021-01-01 16:37:00","2021-01-01 16:37:00","2021-01-01 17:37:00","2021-01-01 17:37:00","49.986"
"2021-01-01 16:40:00","2021-01-01 16:40:00","2021-01-01 17:40:00","2021-01-01 17:40:00","50.001"
"2021-01-01 16:43:00","2021-01-01 16:43:00","2021-01-01 17:43:00","2021-01-01 17:43:00","49.999"
"2021-01-01 16:46:00","2021-01-01 16:46:00","2021-01-01 17:46:00","2021-01-01 17:46:00","49.985"
"2021-01-01 16:49:00","2021-01-01 16:49:00","2021-01-01 17:49:00","2021-01-01 17:49:00","49.994"
"2021-01-01 16:52:00","2021-01-01 16:52:00","2021-01-01 17:52:00","2021-01-01 17:52:00","49.989"
"2021-01-01 16:55:00","2021-01-01 16:55:00","2021-01-01 17:55:00","2021-01-01 17:55:00","49.984"
"2021-01-01 16:58:00","2021-01-01 16:58:00","2021-01-01 17:58:00","2021-01-01 17:58:00","49.978"
"2021-01-01 17:01:00","2021-01-01 17:01:00","2021-01-01 18:01:00","2021-01-01 18:01:00","49.997"
"2021-01-01 17:04:00","2021-01-01 17:04:00","2021-01-01 18:04:00","2021-01-01 18:04:00","49.991"
"2021-01-01 17:07:00","2021-01-01 17:07:00","2021-01-01 18:07:00","2021-01-01 18:07:00","49.99"
"2021-01-01 17:10:00","2021-01-01 17:10:00","2021-01-01 18:10:00","2021-01-01 18:10:00","49.99"
"2021-01-01 17:13:00","2021-01-01 17:13:00","2021-01-01 18:13:00","2021-01-01 18:13:00","49.982"
"2021-01-01 17:16:00","2021-01-01 17:16:00","2021-01-01 18:16:00","2021-01-01 18:16:00","49.997"
"2021-01-01 17:19:00","2021-01-01 17:19:00","2021-01-01 18:19:00","2021-01-01 18:19:00","50.004"
"2021-01-01 17:22:00","2021-01-01 17:22:00","2021-01-01 18:22:00","2021-01-01 18:22:00","50.0"
"2021-01-01 17:25:00","2021-01-01 17:25:00","2021-01-01 18:25:00","2021-01-01 18:25:00","50.007"
"2021-01-01 17:28:00","2021-01-01 17:28:00","2021-01-01 18:28:00","2021-01-01 18:28:00","49.977"
"2021-01-01 17:31:00","2021-01-01 17:31:00","2021-01-01 18:31:00","2021-01-01 18:31:00","50.008"
"2021-01-01 17:34:00","2021-01-01 17:34:00","2021-01-01 18:34:00","2021-01-01 18:34:00","49.989"
"2021-01-01 17:37:00","2021-01-01 17:37:00","2021-01-01 18:37:00","2021-01-01 18:37:00","50.005"
"2021-01-01 17:40:00","2021-01-01 17:40:00","2021-01-01 18:40:00","2021-01-01 18:40:00","49.982"
"2021-01-01 17:43:00","2021-01-01 17:43:00","2021-01-01 18:43:00","2021-01-01 18:43:00","49.999"
"2021-01-01 17:46:00","2021-01-01 17:46:00","2021-01-01 18:46:00","2021-01-01 18:46:00","50.008"
"2021-01-01 17:49:00","2021-01-01 17:49:00","2021-01-01 18:49:00","2021-01-01 18:49:00","50.016"
"2021-01-01 17:52:00","2021-01-01 17:52:00","2021-01-01 18:52:00","2021-01-01 18:52:00","50.024"
"2021-01-01 17:55:00","2021-01-01 17:55:00","2021-01-01 18:55:00","2021-01-01 18:55:00","50.04"
"2021-01-01 17:58:00","2021-01-01 17:58:00","2021-01-01 18:58:00","2021-01-01 18:58:00","50.009"
"2021-01-01 18:01:00","2021-01-01 18:01:00","2021-01-01 19:01:00","2021-01-01 19:01:00","49.962"
"2021-01-01 18:04:00","2021-01-01 18:04:00","2021-01-01 19:04:00","2021-01-01 19:04:00","49.957"
"2021-01-01 18:07:00","2021-01-01 18:07:00","2021-01-01 19:07:00","2021-01-01 19:07:00","49.969"
"2021-01-01 18:10:00","2021-01-01 18:10:00","2021-01-01 19:10:00","2021-01-01 19:10:00","49.987"
"2021-01-01 18:13:00","2021-01-01 18:13:00","2021-01-01 19:13:00","2021-01-01 19:13:00","49.999"
"2021-01-01 18:16:00","2021-01-01 18:16:00","2021-01-01 19:16:00","2021-01-01 19:16:00","49.982"
"2021-01-01 18:19:00","2021-01-01 18:19:00","2021-01-01 19:19:00","2021-01-01 19:19:00","49.977"
"2021-01-01 18:22:00","2021-01-01 18:22:00","2021-01-01 19:22:00","2021-01-01 19:22:00","49.997"
"2021-01-01 18:25:00","2021-01-01 18:25:00","2021-01-01 19:25:00","2021-01-01 19:25:00","50.01"
"2021-01-01 18:28:00","2021-01-01 18:28:00","2021-01-01 19:28:00","2021-01-01 19:28:00","50.0"
"2021-01-01 18:31:00","2021-01-01 18:31:00","2021-01-01 19:31:00","2021-01-01 19:31:00","49.987"
"2021-01-01 18:34:00","2021-01-01 18:34:00","2021-01-01 19:34:00","2021-01-01 19:34:00","49.996"
"2021-01-01 18:37:00","2021-01-01 18:37:00","2021-01-01 19:37:00","2021-01-01 19:37:00","50.003"
"2021-01-01 18:40:00","2021-01-01 18:40:00","2021-01-01 19:40:00","2021-01-01 19:40:00","50.015"
"2021-01-01 18:43:00","2021-01-01 18:43:00","2021-01-01 19:43:00","2021-01-01 19:43:00","50.028"
"2021-01-01 18:46:00","2021-01-01 18:46:00","2021-01-01 19:46:00","2021-01-01 19:46:00","50.024"
"2021-01-01 18:49:00","2021-01-01 18:49:00","2021-01-01 19:49:00","2021-01-01 19:49:00","50.024"
"2021-01-01 18:52:00","2021-01-01 18:52:00","2021-01-01 19:52:00","2021-01-01 19:52:00","50.003"
"2021-01-01 18:55:00","2021-01-01 18:55:00","2021-01-01 19:55:00","2021-01-01 19:55:00","50.008"
"2021-01-01 18:58:00","2021-01-01 18:58:00","2021-01-01 19:58:00","2021-01-01 19:58:00","49.987"
"2021-01-01 19:01:00","2021-01-01 19:01:00","2021-01-01 20:01:00","2021-01-01 20:01:00","49.962"
"2021-01-01 19:04:00","2021-01-01 19:04:00","2021-01-01 20:04:00","2021-01-01 20:04:00","49.943"
"2021-01-01 19:07:00","2021-01-01 19:07:00","2021-01-01 20:07:00","2021-01-01 20:07:00","49.965"
"2021-01-01 19:10:00","2021-01-01 19:10:00","2021-01-01 20:10:00","2021-01-01 20:10:00","49.968"
"2021-01-01 19:13:00","2021-01-01 19:13:00","2021-01-01 20:13:00","2021-01-01 20:13:00","49.989"
"2021-01-01 19:16:00","2021-01-01 19:16:00","2021-01-01 20:16:00","2021-01-01 20:16:00","49.987"
"2021-01-01 19:19:00","2021-01-01 19:19:00","2021-01-01 20:19:00","2021-01-01 20:19:00","49.997"
"2021-01-01 19:22:00","2021-01-01 19:22:00","2021-01-01 20:22:00","2021-01-01 20:22:00","49.992"
"2021-01-01 19:25:00","2021-01-01 19:25:00","2021-01-01 20:25:00","2021-01-01 20:25:00","49.987"
"2021-01-01 19:28:00","2021-01-01 19:28:00","2021-01-01 20:28:00","2021-01-01 20:28:00","50.005"
"2021-01-01 19:31:00","2021-01-01 19:31:00","2021-01-01 20:31:00","2021-01-01 20:31:00","49.994"
"2021-01-01 19:34:00","2021-01-01 19:34:00","2021-01-01 20:34:00","2021-01-01 20:34:00","50.01"
"2021-01-01 19:37:00","2021-01-01 19:37:00","2021-01-01 20:37:00","2021-01-01 20:37:00","49.985"
"2021-01-01 19:40:00","2021-01-01 19:40:00","2021-01-01 20:40:00","2021-01-01 20:40:00","49.982"
"2021-01-01 19:43:00","2021-01-01 19:43:00","2021-01-01 20:43:00","2021-01-01 20:43:00","49.998"
"2021-01-01 19:46:00","2021-01-01 19:46:00","2021-01-01 20:46:00","2021-01-01 20:46:00","49.993"
"2021-01-01 19:49:00","2021-01-01 19:49:00","2021-01-01 20:49:00","2021-01-01 20:49:00","50.013"
"2021-01-01 19:52:00","2021-01-01 19:52:00","2021-01-01 20:52:00","2021-01-01 20:52:00","50.006"
"2021-01-01 19:55:00","2021-01-01 19:55:00","2021-01-01 20:55:00","2021-01-01 20:55:00","50.027"
"2021-01-01 19:58:00","2021-01-01 19:58:00","2021-01-01 20:58:00","2021-01-01 20:58:00","50.054"
"2021-01-01 20:01:00","2021-01-01 20:01:00","2021-01-01 21:01:00","2021-01-01 21:01:00","50.013"
"2021-01-01 20:04:00","2021-01-01 20:04:00","2021-01-01 21:04:00","2021-01-01 21:04:00","49.948"
"2021-01-01 20:07:00","2021-01-01 20:07:00","2021-01-01 21:07:00","2021-01-01 21:07:00","49.964"
"2021-01-01 20:10:00","2021-01-01 20:10:00","2021-01-01 21:10:00","2021-01-01 21:10:00","49.962"
"2021-01-01 20:13:00","2021-01-01 20:13:00","2021-01-01 21:13:00","2021-01-01 21:13:00","49.967"
"2021-01-01 20:16:00","2021-01-01 20:16:00","2021-01-01 21:16:00","2021-01-01 21:16:00","49.96"
"2021-01-01 20:19:00","2021-01-01 20:19:00","2021-01-01 21:19:00","2021-01-01 21:19:00","49.981"
"2021-01-01 20:22:00","2021-01-01 20:22:00","2021-01-01 21:22:00","2021-01-01 21:22:00","49.999"
"2021-01-01 20:25:00","2021-01-01 20:25:00","2021-01-01 21:25:00","2021-01-01 21:25:00","49.984"
"2021-01-01 20:28:00","2021-01-01 20:28:00","2021-01-01 21:28:00","2021-01-01 21:28:00","49.995"
"2021-01-01 20:31:00","2021-01-01 20:31:00","2021-01-01 21:31:00","2021-01-01 21:31:00","49.96"
"2021-01-01 20:34:00","2021-01-01 20:34:00","2021-01-01 21:34:00","2021-01-01 21:34:00","49.984"
"2021-01-01 20:37:00","2021-01-01 20:37:00","2021-01-01 21:37:00","2021-01-01 21:37:00","49.996"
"2021-01-01 20:40:00","2021-01-01 20:40:00","2021-01-01 21:40:00","2021-01-01 21:40:00","50.0"
"2021-01-01 20:43:00","2021-01-01 20:43:00","2021-01-01 21:43:00","2021-01-01 21:43:00","50.001"
"2021-01-01 20:46:00","2021-01-01 20:46:00","2021-01-01 21:46:00","2021-01-01 21:46:00","49.987"
"2021-01-01 20:49:00","2021-01-01 20:49:00","2021-01-01 21:49:00","2021-01-01 21:49:00","49.981"
"2021-01-01 20:52:00","2021-01-01 20:52:00","2021-01-01 21:52:00","2021-01-01 21:52:00","49.964"
"2021-01-01 20:55:00","2021-01-01 20:55:00","2021-01-01 21:55:00","2021-01-01 21:55:00","49.978"
"2021-01-01 20:58:00","2021-01-01 20:58:00","2021-01-01 21:58:00","2021-01-01 21:58:00","49.959"
"2021-01-01 21:01:00","2021-01-01 21:01:00","2021-01-01 22:01:00","2021-01-01 22:01:00","49.947"
"2021-01-01 21:04:00","2021-01-01 21:04:00","2021-01-01 22:04:00","2021-01-01 22:04:00","49.968"
"2021-01-01 21:07:00","2021-01-01 21:07:00","2021-01-01 22:07:00","2021-01-01 22:07:00","49.985"
"2021-01-01 21:10:00","2021-01-01 21:10:00","2021-01-01 22:10:00","2021-01-01 22:10:00","49.987"
"2021-01-01 21:13:00","2021-01-01 21:13:00","2021-01-01 22:13:00","2021-01-01 22:13:00","49.987"
"2021-01-01 21:16:00","2021-01-01 21:16:00","2021-01-01 22:16:00","2021-01-01 22:16:00","49.954"
"2021-01-01 21:19:00","2021-01-01 21:19:00","2021-01-01 22:19:00","2021-01-01 22:19:00","49.973"
"2021-01-01 21:22:00","2021-01-01 21:22:00","2021-01-01 22:22:00","2021-01-01 22:22:00","49.983"
"2021-01-01 21:25:00","2021-01-01 21:25:00","2021-01-01 22:25:00","2021-01-01 22:25:00","49.984"
"2021-01-01 21:28:00","2021-01-01 21:28:00","2021-01-01 22:28:00","2021-01-01 22:28:00","50.006"
"2021-01-01 21:31:00","2021-01-01 21:31:00","2021-01-01 22:31:00","2021-01-01 22:31:00","50.009"
"2021-01-01 21:34:00","2021-01-01 21:34:00","2021-01-01 22:34:00","2021-01-01 22:34:00","50.014"
"2021-01-01 21:37:00","2021-01-01 21:37:00","2021-01-01 22:37:00","2021-01-01 22:37:00","49.996"
"2021-01-01 21:40:00","2021-01-01 21:40:00","2021-01-01 22:40:00","2021-01-01 22:40:00","50.008"
"2021-01-01 21:43:00","2021-01-01 21:43:00","2021-01-01 22:43:00","2021-01-01 22:43:00","50.009"
"2021-01-01 21:46:00","2021-01-01 21:46:00","2021-01-01 22:46:00","2021-01-01 22:46:00","50.002"
"2021-01-01 21:49:00","2021-01-01 21:49:00","2021-01-01 22:49:00","2021-01-01 22:49:00","50.019"
"2021-01-01 21:52:00","2021-01-01 21:52:00","2021-01-01 22:52:00","2021-01-01 22:52:00","50.008"
"2021-01-01 21:55:00","2021-01-01 21:55:00","2021-01-01 22:55:00","2021-01-01 22:55:00","50.013"
"2021-01-01 21:58:00","2021-01-01 21:58:00","2021-01-01 22:58:00","2021-01-01 22:58:00","50.024"
"2021-01-01 22:01:00","2021-01-01 22:01:00","2021-01-01 23:01:00","2021-01-01 23:01:00","49.984"
"2021-01-01 22:04:00","2021-01-01 22:04:00","2021-01-01 23:04:00","2021-01-01 23:04:00","49.958"
"2021-01-01 22:07:00","2021-01-01 22:07:00","2021-01-01 23:07:00","2021-01-01 23:07:00","49.978"
"2021-01-01 22:10:00","2021-01-01 22:10:00","2021-01-01 23:10:00","2021-01-01 23:10:00","49.971"
